,index,Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,northing_adj,easting_adj,elevation_adj,geometry
219,219,220,,468295.806,4313315.79,2421.817,,-105.36597003,38.96823965,2407.792,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:23:16.6 UTC-06:00,2025-07-11 12:23:19.6 UTC-06:00,15,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.121,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,4313314.707,468296.894,2418.467,POINT Z (468296.894 4313314.707 2418.467)
220,220,221,,468295.682,4313315.928,2421.783,,-105.36597146,38.96824089,2407.758,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:23:24.8 UTC-06:00,2025-07-11 12:23:27.8 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.274,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313314.845000001,468296.76999999996,2418.433,POINT Z (468296.76999999996 4313314.845000001 2418.433)
221,221,222,,468295.598,4313316.134,2421.729,,-105.36597244,38.96824274,2407.704,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 12:23:34.8 UTC-06:00,2025-07-11 12:23:37.8 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.377,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313315.051,468296.686,2418.379,POINT Z (468296.686 4313315.051 2418.379)
222,222,223,,468295.507,4313316.267,2421.744,,-105.3659735,38.96824394,2407.719,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:23:50.8 UTC-06:00,2025-07-11 12:23:53.8 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.494,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313315.184,468296.595,2418.3940000000002,POINT Z (468296.595 4313315.184 2418.3940000000002)
223,223,224,,468295.431,4313316.458,2421.714,,-105.36597438,38.96824565,2407.689,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:24:09.2 UTC-06:00,2025-07-11 12:24:12.2 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.599,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313315.375,468296.519,2418.364,POINT Z (468296.519 4313315.375 2418.364)
224,224,225,,468295.38,4313316.66,2421.744,,-105.36597498,38.96824747,2407.719,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-11 12:24:20.0 UTC-06:00,2025-07-11 12:24:23.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.672,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313315.5770000005,468296.468,2418.3940000000002,POINT Z (468296.468 4313315.5770000005 2418.3940000000002)
225,225,226,,468295.372,4313316.906,2421.752,,-105.36597508,38.96824969,2407.727,Global,0.012,0.011,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 12:24:29.0 UTC-06:00,2025-07-11 12:24:32.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.726,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313315.823000001,468296.45999999996,2418.402,POINT Z (468296.45999999996 4313315.823000001 2418.402)
226,226,227,,468295.249,4313317.032,2421.753,,-105.36597651,38.96825082,2407.727,Global,0.01,0.01,0.011,0.014,1.734,m,FIX,RTK,2025-07-11 12:24:40.0 UTC-06:00,2025-07-11 12:24:43.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.862,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313315.949,468296.337,2418.4030000000002,POINT Z (468296.337 4313315.949 2418.4030000000002)
227,227,228,,468295.162,4313317.274,2421.773,,-105.36597753,38.968253,2407.748,Global,0.013,0.01,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 12:24:52.8 UTC-06:00,2025-07-11 12:24:55.8 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,113.969,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313316.191000001,468296.25,2418.4230000000002,POINT Z (468296.25 4313316.191000001 2418.4230000000002)
228,228,229,,468295.098,4313317.481,2421.774,,-105.36597827,38.96825486,2407.749,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 12:25:02.6 UTC-06:00,2025-07-11 12:25:05.6 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.07,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313316.398,468296.186,2418.424,POINT Z (468296.186 4313316.398 2418.424)
229,229,230,,468294.988,4313317.635,2421.777,,-105.36597955,38.96825624,2407.752,Global,0.01,0.012,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:25:13.0 UTC-06:00,2025-07-11 12:25:16.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.206,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313316.552,468296.076,2418.427,POINT Z (468296.076 4313316.552 2418.427)
230,230,231,,468294.931,4313317.789,2421.774,,-105.36598022,38.96825763,2407.749,Global,0.014,0.01,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 12:25:22.0 UTC-06:00,2025-07-11 12:25:25.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.292,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313316.706,468296.019,2418.424,POINT Z (468296.019 4313316.706 2418.424)
231,231,232,,468294.84,4313317.91,2421.767,,-105.36598127,38.96825871,2407.742,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:25:38.6 UTC-06:00,2025-07-11 12:25:41.6 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.388,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313316.8270000005,468295.928,2418.417,POINT Z (468295.928 4313316.8270000005 2418.417)
232,232,233,,468294.718,4313318.095,2421.732,,-105.36598269,38.96826037,2407.707,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:25:49.2 UTC-06:00,2025-07-11 12:25:52.2 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.54,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313317.012,468295.806,2418.382,POINT Z (468295.806 4313317.012 2418.382)
233,233,234,,468294.664,4313318.283,2421.713,,-105.36598333,38.96826207,2407.688,Global,0.01,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 12:25:59.4 UTC-06:00,2025-07-11 12:26:02.4 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.623,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,4313317.2,468295.752,2418.3630000000003,POINT Z (468295.752 4313317.2 2418.3630000000003)
234,234,235,,468294.637,4313318.544,2421.678,,-105.36598364,38.96826442,2407.653,Global,0.01,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 12:26:11.0 UTC-06:00,2025-07-11 12:26:14.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.692,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313317.461,468295.725,2418.328,POINT Z (468295.725 4313317.461 2418.328)
235,235,236,,468294.542,4313318.664,2421.657,,-105.36598474,38.9682655,2407.631,Global,0.011,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 12:26:22.8 UTC-06:00,2025-07-11 12:26:25.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.813,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313317.581,468295.63,2418.3070000000002,POINT Z (468295.63 4313317.581 2418.3070000000002)
236,236,237,,468294.4,4313318.819,2421.616,,-105.3659864,38.96826689,2407.591,Global,0.01,0.012,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 12:26:42.0 UTC-06:00,2025-07-11 12:26:45.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,114.976,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313317.7360000005,468295.488,2418.266,POINT Z (468295.488 4313317.7360000005 2418.266)
237,237,238,,468294.293,4313318.988,2421.643,,-105.36598763,38.96826841,2407.618,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 12:26:51.2 UTC-06:00,2025-07-11 12:26:54.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,115.105,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313317.905,468295.381,2418.293,POINT Z (468295.381 4313317.905 2418.293)
238,238,239,,468294.188,4313319.226,2421.605,,-105.36598886,38.96827056,2407.58,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:26:59.6 UTC-06:00,2025-07-11 12:27:02.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,115.249,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313318.143,468295.276,2418.255,POINT Z (468295.276 4313318.143 2418.255)
239,239,240,,468294.119,4313319.42,2421.61,,-105.36598966,38.9682723,2407.585,Global,0.012,0.012,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 12:27:07.4 UTC-06:00,2025-07-11 12:27:10.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,115.354,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313318.337,468295.207,2418.26,POINT Z (468295.207 4313318.337 2418.26)
240,240,241,,468294.03,4313319.584,2421.612,,-105.36599069,38.96827377,2407.587,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:27:18.4 UTC-06:00,2025-07-11 12:27:21.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,115.468,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313318.501,468295.118,2418.262,POINT Z (468295.118 4313318.501 2418.262)
241,241,242,,468293.974,4313319.724,2421.591,,-105.36599135,38.96827503,2407.566,Global,0.013,0.015,0.011,0.019,1.734,m,FIX,RTK,2025-07-11 12:27:27.4 UTC-06:00,2025-07-11 12:27:30.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,115.541,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313318.641000001,468295.062,2418.241,POINT Z (468295.062 4313318.641000001 2418.241)
242,242,243,,468293.878,4313319.89,2421.62,,-105.36599247,38.96827652,2407.595,Global,0.012,0.016,0.013,0.02,1.734,m,FIX,RTK,2025-07-11 12:27:37.4 UTC-06:00,2025-07-11 12:27:40.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,115.659,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313318.807,468294.966,2418.27,POINT Z (468294.966 4313318.807 2418.27)
243,243,244,,468293.819,4313320.149,2421.573,,-105.36599316,38.96827885,2407.548,Global,0.012,0.012,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 12:27:45.2 UTC-06:00,2025-07-11 12:27:48.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,115.762,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313319.066000001,468294.907,2418.223,POINT Z (468294.907 4313319.066000001 2418.223)
244,244,245,,468293.729,4313320.332,2421.488,,-105.36599421,38.9682805,2407.463,Global,0.012,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 12:27:56.6 UTC-06:00,2025-07-11 12:27:59.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,115.891,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313319.249000001,468294.817,2418.138,POINT Z (468294.817 4313319.249000001 2418.138)
245,245,246,,468293.648,4313320.498,2421.426,,-105.36599515,38.96828199,2407.401,Global,0.011,0.01,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 12:28:04.0 UTC-06:00,2025-07-11 12:28:07.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.006,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313319.415,468294.736,2418.076,POINT Z (468294.736 4313319.415 2418.076)
246,246,247,,468293.638,4313320.763,2421.299,,-105.36599528,38.96828438,2407.274,Global,0.01,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:28:36.6 UTC-06:00,2025-07-11 12:28:39.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.067,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313319.680000001,468294.72599999997,2417.949,POINT Z (468294.72599999997 4313319.680000001 2417.949)
247,247,248,,468293.586,4313320.87,2421.277,,-105.36599588,38.96828535,2407.251,Global,0.01,0.01,0.011,0.014,1.734,m,FIX,RTK,2025-07-11 12:28:47.4 UTC-06:00,2025-07-11 12:28:50.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.134,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313319.7870000005,468294.674,2417.927,POINT Z (468294.674 4313319.7870000005 2417.927)
248,248,249,,468293.522,4313321.04,2421.214,,-105.36599663,38.96828687,2407.189,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:28:58.2 UTC-06:00,2025-07-11 12:29:01.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.227,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313319.957,468294.61,2417.864,POINT Z (468294.61 4313319.957 2417.864)
249,249,250,,468293.422,4313321.297,2421.174,,-105.36599779,38.96828919,2407.149,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:29:08.6 UTC-06:00,2025-07-11 12:29:11.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.383,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313320.214000001,468294.51,2417.824,POINT Z (468294.51 4313320.214000001 2417.824)
250,250,251,,468293.419,4313321.486,2421.146,,-105.36599784,38.96829089,2407.12,Global,0.01,0.01,0.011,0.014,1.734,m,FIX,RTK,2025-07-11 12:29:20.6 UTC-06:00,2025-07-11 12:29:23.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.415,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313320.403,468294.507,2417.7960000000003,POINT Z (468294.507 4313320.403 2417.7960000000003)
251,251,252,,468293.439,4313321.698,2421.192,,-105.36599762,38.9682928,2407.167,Global,0.01,0.012,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 12:29:31.6 UTC-06:00,2025-07-11 12:29:34.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.433,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313320.615,468294.527,2417.842,POINT Z (468294.527 4313320.615 2417.842)
252,252,253,,468293.433,4313321.904,2421.205,,-105.3659977,38.96829466,2407.179,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:29:51.6 UTC-06:00,2025-07-11 12:29:54.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.477,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313320.821,468294.521,2417.855,POINT Z (468294.521 4313320.821 2417.855)
253,253,254,,468293.439,4313322.112,2421.243,,-105.36599764,38.96829653,2407.218,Global,0.011,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 12:30:09.4 UTC-06:00,2025-07-11 12:30:12.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.504,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313321.029,468294.527,2417.893,POINT Z (468294.527 4313321.029 2417.893)
254,254,255,,468293.437,4313322.342,2421.315,,-105.36599767,38.9682986,2407.29,Global,0.012,0.012,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 12:30:18.2 UTC-06:00,2025-07-11 12:30:21.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.558,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313321.259000001,468294.52499999997,2417.965,POINT Z (468294.52499999997 4313321.259000001 2417.965)
255,255,256,,468293.398,4313322.534,2421.339,,-105.36599813,38.96830034,2407.314,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-11 12:30:30.0 UTC-06:00,2025-07-11 12:30:33.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.621,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313321.451,468294.486,2417.989,POINT Z (468294.486 4313321.451 2417.989)
256,256,257,,468293.252,4313322.708,2421.352,,-105.36599983,38.96830189,2407.327,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 12:30:38.4 UTC-06:00,2025-07-11 12:30:41.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.804,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313321.625,468294.33999999997,2418.002,POINT Z (468294.33999999997 4313321.625 2418.002)
257,257,258,,468293.205,4313322.903,2421.319,,-105.36600037,38.96830365,2407.294,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:30:48.0 UTC-06:00,2025-07-11 12:30:51.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.886,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313321.82,468294.293,2417.969,POINT Z (468294.293 4313321.82 2417.969)
258,258,259,,468293.193,4313323.084,2421.294,,-105.36600052,38.96830528,2407.269,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:31:06.0 UTC-06:00,2025-07-11 12:31:09.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,116.929,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313322.001,468294.281,2417.944,POINT Z (468294.281 4313322.001 2417.944)
259,259,260,,468293.076,4313323.247,2421.255,,-105.36600188,38.96830675,2407.229,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:31:18.4 UTC-06:00,2025-07-11 12:31:21.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.075,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313322.164000001,468294.164,2417.905,POINT Z (468294.164 4313322.164000001 2417.905)
260,260,261,,468293.025,4313323.42,2421.238,,-105.36600247,38.96830831,2407.213,Global,0.034,0.017,0.011,0.038,1.734,m,FIX,RTK,2025-07-11 12:31:24.8 UTC-06:00,2025-07-11 12:31:27.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.121,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313322.337,468294.113,2417.888,POINT Z (468294.113 4313322.337 2417.888)
261,261,262,,468293.037,4313323.702,2421.235,,-105.36600235,38.96831085,2407.21,Global,0.011,0.012,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 12:31:37.4 UTC-06:00,2025-07-11 12:31:40.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.212,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313322.619,468294.125,2417.885,POINT Z (468294.125 4313322.619 2417.885)
262,262,263,,468292.872,4313323.85,2421.198,,-105.36600426,38.96831217,2407.173,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:31:49.2 UTC-06:00,2025-07-11 12:31:52.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.404,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313322.767,468293.95999999996,2417.848,POINT Z (468293.95999999996 4313322.767 2417.848)
263,263,264,,468292.824,4313324.086,2421.194,,-105.36600482,38.9683143,2407.169,Global,0.011,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 12:31:59.0 UTC-06:00,2025-07-11 12:32:02.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.495,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4313323.0030000005,468293.912,2417.844,POINT Z (468293.912 4313323.0030000005 2417.844)
264,264,265,,468292.757,4313324.2,2421.198,,-105.36600561,38.96831532,2407.173,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:32:09.6 UTC-06:00,2025-07-11 12:32:12.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.59,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313323.117000001,468293.845,2417.848,POINT Z (468293.845 4313323.117000001 2417.848)
265,265,266,,468292.665,4313324.407,2421.162,,-105.36600668,38.96831718,2407.137,Global,0.012,0.015,0.01,0.019,1.734,m,FIX,RTK,2025-07-11 12:32:19.8 UTC-06:00,2025-07-11 12:32:22.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.722,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313323.324,468293.75299999997,2417.812,POINT Z (468293.75299999997 4313323.324 2417.812)
266,266,267,,468292.602,4313324.578,2421.156,,-105.36600741,38.96831872,2407.131,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 12:32:29.4 UTC-06:00,2025-07-11 12:32:32.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.822,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313323.495,468293.69,2417.806,POINT Z (468293.69 4313323.495 2417.806)
267,267,268,,468292.576,4313324.821,2421.135,,-105.36600773,38.96832091,2407.11,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 12:32:41.6 UTC-06:00,2025-07-11 12:32:44.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,117.889,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313323.738000001,468293.664,2417.7850000000003,POINT Z (468293.664 4313323.738000001 2417.7850000000003)
268,268,269,,468292.514,4313324.975,2421.125,,-105.36600845,38.96832229,2407.1,Global,0.015,0.011,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 12:32:52.6 UTC-06:00,2025-07-11 12:32:55.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,118.002,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313323.892,468293.602,2417.775,POINT Z (468293.602 4313323.892 2417.775)
269,269,270,,468292.418,4313325.148,2421.087,,-105.36600956,38.96832385,2407.062,Global,0.013,0.013,0.01,0.018,1.734,m,FIX,RTK,2025-07-11 12:33:05.6 UTC-06:00,2025-07-11 12:33:08.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,118.117,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313324.065,468293.506,2417.737,POINT Z (468293.506 4313324.065 2417.737)
270,270,271,,468292.247,4313325.342,2421.073,,-105.36601154,38.9683256,2407.048,Global,0.011,0.012,0.012,0.016,1.734,m,FIX,RTK,2025-07-11 12:33:17.6 UTC-06:00,2025-07-11 12:33:20.6 UTC-06:00,15,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,118.325,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313324.259000001,468293.33499999996,2417.723,POINT Z (468293.33499999996 4313324.259000001 2417.723)
271,271,272,,468292.297,4313325.497,2421.075,,-105.36601098,38.96832699,2407.05,Global,0.012,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 12:33:43.2 UTC-06:00,2025-07-11 12:33:46.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,118.297,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4313324.414000001,468293.385,2417.725,POINT Z (468293.385 4313324.414000001 2417.725)
