,index,Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,northing_adj,easting_adj,elevation_adj,geometry
278,278,279,,466203.712,4311980.715,2457.804,,-105.39005315,38.95613078,2443.812,Global,0.012,0.011,0.015,0.016,1.734,m,FIX,RTK,2025-07-16 12:26:54.6 UTC-06:00,2025-07-16 12:27:24.6 UTC-06:00,150,1.6,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.635,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,4,0,4311979.364,466205.317,2454.389,POINT Z (466205.317 4311979.364 2454.389)
279,279,280,,466203.655,4311980.533,2457.413,,-105.3900538,38.95612914,2443.421,Global,0.011,0.01,0.013,0.015,1.734,m,FIX,RTK,2025-07-16 12:27:34.8 UTC-06:00,2025-07-16 12:27:37.8 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.892,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,4,0,4311979.182,466205.26,2453.998,POINT Z (466205.26 4311979.182 2453.998)
280,280,281,,466203.916,4311980.693,2457.375,,-105.39005079,38.95613059,2443.383,Global,0.011,0.01,0.014,0.015,1.734,m,FIX,RTK,2025-07-16 12:27:42.4 UTC-06:00,2025-07-16 12:27:45.4 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.649,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311979.342,466205.521,2453.96,POINT Z (466205.521 4311979.342 2453.96)
281,281,282,,466203.681,4311980.895,2457.42,,-105.39005352,38.95613241,2443.428,Global,0.017,0.012,0.016,0.021,1.734,m,FIX,RTK,2025-07-16 12:27:52.0 UTC-06:00,2025-07-16 12:27:55.0 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.537,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.544,466205.28599999996,2454.005,POINT Z (466205.28599999996 4311979.544 2454.005)
282,282,283,,466203.541,4311980.645,2457.408,,-105.39005511,38.95613015,2443.416,Global,0.018,0.011,0.012,0.021,1.734,m,FIX,RTK,2025-07-16 12:27:59.4 UTC-06:00,2025-07-16 12:28:02.4 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.834,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.294,466205.146,2453.993,POINT Z (466205.146 4311979.294 2453.993)
283,283,284,,466203.687,4311980.719,2457.786,,-105.39005344,38.95613082,2443.794,Global,0.02,0.018,0.013,0.027,1.734,m,FIX,RTK,2025-07-16 12:28:08.4 UTC-06:00,2025-07-16 12:28:11.4 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.643,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311979.368,466205.29199999996,2454.371,POINT Z (466205.29199999996 4311979.368 2454.371)
284,284,285,,466203.526,4311980.657,2457.411,,-105.3900553,38.95613025,2443.419,Global,0.01,0.01,0.014,0.015,1.734,m,FIX,RTK,2025-07-16 12:28:26.0 UTC-06:00,2025-07-16 12:28:29.0 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.827,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.306,466205.131,2453.996,POINT Z (466205.131 4311979.306 2453.996)
285,285,286,,466203.37,4311980.657,2457.481,,-105.3900571,38.95613025,2443.489,Global,0.01,0.012,0.013,0.016,1.734,m,FIX,RTK,2025-07-16 12:28:34.4 UTC-06:00,2025-07-16 12:28:37.4 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.878,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,4,0,4311979.306,466204.975,2454.0660000000003,POINT Z (466204.975 4311979.306 2454.0660000000003)
286,286,287,,466203.186,4311980.664,2457.57,,-105.39005922,38.9561303,2443.578,Global,0.011,0.013,0.015,0.017,1.734,m,FIX,RTK,2025-07-16 12:28:41.8 UTC-06:00,2025-07-16 12:28:44.8 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.921,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,4,0,4311979.313,466204.79099999997,2454.155,POINT Z (466204.79099999997 4311979.313 2454.155)
287,287,288,,466203.019,4311980.65,2457.622,,-105.39006115,38.95613017,2443.63,Global,0.011,0.011,0.012,0.016,1.734,m,FIX,RTK,2025-07-16 12:28:50.8 UTC-06:00,2025-07-16 12:28:53.8 UTC-06:00,16,1.6,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,71.986,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.299000001,466204.62399999995,2454.207,POINT Z (466204.62399999995 4311979.299000001 2454.207)
288,288,289,,466202.703,4311980.636,2457.702,,-105.39006479,38.95613003,2443.71,Global,0.014,0.011,0.015,0.018,1.734,m,FIX,RTK,2025-07-16 12:28:59.8 UTC-06:00,2025-07-16 12:29:02.8 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,72.102,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.285,466204.30799999996,2454.2870000000003,POINT Z (466204.30799999996 4311979.285 2454.2870000000003)
289,289,290,,466202.475,4311980.66,2457.767,,-105.39006742,38.95613024,2443.775,Global,0.011,0.01,0.013,0.015,1.734,m,FIX,RTK,2025-07-16 12:29:08.8 UTC-06:00,2025-07-16 12:29:11.8 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,72.153,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.309,466204.07999999996,2454.352,POINT Z (466204.07999999996 4311979.309 2454.352)
290,290,291,,466202.194,4311980.556,2457.817,,-105.39007066,38.95612929,2443.825,Global,0.013,0.011,0.014,0.017,1.734,m,FIX,RTK,2025-07-16 12:29:19.0 UTC-06:00,2025-07-16 12:29:22.0 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,72.351,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0,4311979.205,466203.799,2454.402,POINT Z (466203.799 4311979.205 2454.402)
291,291,292,,466201.879,4311980.476,2457.827,,-105.39007429,38.95612856,2443.835,Global,0.011,0.01,0.013,0.015,1.734,m,FIX,RTK,2025-07-16 12:29:27.8 UTC-06:00,2025-07-16 12:29:30.8 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,72.546,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,5,0,4311979.125,466203.484,2454.4120000000003,POINT Z (466203.484 4311979.125 2454.4120000000003)
292,292,293,,466201.628,4311980.415,2457.907,,-105.39007718,38.956128,2443.915,Global,0.013,0.011,0.014,0.017,1.734,m,FIX,RTK,2025-07-16 12:29:36.6 UTC-06:00,2025-07-16 12:29:39.6 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,72.68,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.064,466203.233,2454.492,POINT Z (466203.233 4311979.064 2454.492)
293,293,294,,466201.408,4311980.38,2457.921,,-105.39007972,38.95612767,2443.929,Global,0.011,0.015,0.013,0.019,1.734,m,FIX,RTK,2025-07-16 12:29:44.0 UTC-06:00,2025-07-16 12:29:47.0 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,72.804,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.029,466203.013,2454.506,POINT Z (466203.013 4311979.029 2454.506)
294,294,295,,466201.15,4311980.357,2457.95,,-105.3900827,38.95612746,2443.958,Global,0.01,0.011,0.013,0.015,1.734,m,FIX,RTK,2025-07-16 12:29:52.0 UTC-06:00,2025-07-16 12:29:55.0 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,72.918,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311979.006,466202.755,2454.535,POINT Z (466202.755 4311979.006 2454.535)
295,295,296,,466200.877,4311980.323,2457.962,,-105.39008584,38.95612715,2443.97,Global,0.01,0.012,0.014,0.016,1.734,m,FIX,RTK,2025-07-16 12:29:59.6 UTC-06:00,2025-07-16 12:30:02.6 UTC-06:00,16,1.6,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,73.057,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311978.972,466202.48199999996,2454.547,POINT Z (466202.48199999996 4311978.972 2454.547)
296,296,297,,466200.601,4311980.331,2457.972,,-105.39008903,38.9561272,2443.98,Global,0.01,0.012,0.017,0.016,1.734,m,FIX,RTK,2025-07-16 12:30:09.4 UTC-06:00,2025-07-16 12:30:12.4 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,73.159,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0,4311978.98,466202.206,2454.5570000000002,POINT Z (466202.206 4311978.98 2454.5570000000002)
297,297,298,,466200.325,4311980.298,2458.0,,-105.39009221,38.95612689,2444.008,Global,0.011,0.01,0.016,0.015,1.734,m,FIX,RTK,2025-07-16 12:30:19.0 UTC-06:00,2025-07-16 12:30:22.0 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,73.298,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311978.947000001,466201.93,2454.585,POINT Z (466201.93 4311978.947000001 2454.585)
298,298,299,,466200.016,4311980.257,2458.088,,-105.39009578,38.95612651,2444.096,Global,0.011,0.011,0.016,0.015,1.734,m,FIX,RTK,2025-07-16 12:30:28.2 UTC-06:00,2025-07-16 12:30:31.2 UTC-06:00,16,2.0,2.5,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,73.446,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,4,5,5,0,4311978.906,466201.621,2454.6730000000002,POINT Z (466201.621 4311978.906 2454.6730000000002)
299,299,300,,466242.182,4311871.366,2459.04,,-105.38960377,38.95514689,2445.046,Global,0.011,0.01,0.015,0.015,1.734,m,FIX,RTK,2025-07-16 14:21:25.4 UTC-06:00,2025-07-16 14:21:28.4 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.508,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0,4311870.015000001,466243.78699999995,2455.625,POINT Z (466243.78699999995 4311870.015000001 2455.625)
300,300,301,,466242.183,4311871.36,2459.049,,-105.38960376,38.95514684,2445.055,Global,0.011,0.01,0.016,0.015,1.734,m,FIX,RTK,2025-07-16 14:21:35.8 UTC-06:00,2025-07-16 14:22:05.8 UTC-06:00,150,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.519,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,6,0,4311870.009000001,466243.788,2455.634,POINT Z (466243.788 4311870.009000001 2455.634)
301,301,302,,466242.155,4311871.236,2458.942,,-105.38960408,38.95514572,2444.948,Global,0.013,0.017,0.011,0.022,1.734,m,FIX,RTK,2025-07-16 14:22:16.0 UTC-06:00,2025-07-16 14:22:19.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.662,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,6,0,4311869.885,466243.76,2455.527,POINT Z (466243.76 4311869.885 2455.527)
302,302,303,,466242.029,4311871.377,2458.931,,-105.38960554,38.95514699,2444.937,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 14:22:24.0 UTC-06:00,2025-07-16 14:22:27.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.499,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,6,0,4311870.026000001,466243.63399999996,2455.516,POINT Z (466243.63399999996 4311870.026000001 2455.516)
303,303,304,,466242.181,4311871.508,2458.987,,-105.38960379,38.95514818,2444.993,Global,0.012,0.012,0.018,0.017,1.734,m,FIX,RTK,2025-07-16 14:22:31.4 UTC-06:00,2025-07-16 14:22:34.4 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.367,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.157000001,466243.78599999996,2455.572,POINT Z (466243.78599999996 4311870.157000001 2455.572)
304,304,305,,466242.281,4311871.407,2459.042,,-105.38960263,38.95514727,2445.049,Global,0.013,0.013,0.017,0.019,1.734,m,FIX,RTK,2025-07-16 14:22:39.4 UTC-06:00,2025-07-16 14:22:42.4 UTC-06:00,16,1.7,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.482,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.056,466243.886,2455.627,POINT Z (466243.886 4311870.056 2455.627)
305,305,306,,466242.185,4311871.352,2459.031,,-105.38960373,38.95514677,2445.038,Global,0.011,0.01,0.012,0.015,1.734,m,FIX,RTK,2025-07-16 14:22:47.8 UTC-06:00,2025-07-16 14:22:50.8 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.53,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,6,0,4311870.001,466243.79,2455.616,POINT Z (466243.79 4311870.001 2455.616)
306,306,307,,466242.025,4311871.426,2458.946,,-105.38960558,38.95514743,2444.952,Global,0.012,0.01,0.011,0.016,1.734,m,FIX,RTK,2025-07-16 14:22:59.0 UTC-06:00,2025-07-16 14:23:02.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.446,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,6,0,4311870.075,466243.63,2455.531,POINT Z (466243.63 4311870.075 2455.531)
307,307,308,,466241.814,4311871.439,2458.83,,-105.38960802,38.95514754,2444.836,Global,0.018,0.012,0.012,0.022,1.734,m,FIX,RTK,2025-07-16 14:23:08.2 UTC-06:00,2025-07-16 14:23:11.2 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.418,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.088,466243.419,2455.415,POINT Z (466243.419 4311870.088 2455.415)
308,308,309,,466241.599,4311871.419,2458.791,,-105.3896105,38.95514735,2444.797,Global,0.011,0.011,0.013,0.016,1.734,m,FIX,RTK,2025-07-16 14:23:16.4 UTC-06:00,2025-07-16 14:23:19.4 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.432,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.068,466243.20399999997,2455.376,POINT Z (466243.20399999997 4311870.068 2455.376)
309,309,310,,466241.405,4311871.421,2458.752,,-105.38961274,38.95514737,2444.758,Global,0.012,0.011,0.016,0.016,1.734,m,FIX,RTK,2025-07-16 14:23:23.8 UTC-06:00,2025-07-16 14:23:26.8 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.422,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,5,0,4311870.07,466243.01,2455.337,POINT Z (466243.01 4311870.07 2455.337)
310,310,311,,466241.229,4311871.431,2458.694,,-105.38961477,38.95514745,2444.7,Global,0.011,0.01,0.015,0.015,1.734,m,FIX,RTK,2025-07-16 14:23:31.4 UTC-06:00,2025-07-16 14:23:34.4 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.409,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,6,0,4311870.08,466242.834,2455.279,POINT Z (466242.834 4311870.08 2455.279)
311,311,312,,466241.011,4311871.418,2458.622,,-105.38961728,38.95514732,2444.628,Global,0.015,0.012,0.015,0.019,1.734,m,FIX,RTK,2025-07-16 14:23:39.2 UTC-06:00,2025-07-16 14:23:42.2 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.419,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,6,0,4311870.067,466242.616,2455.207,POINT Z (466242.616 4311870.067 2455.207)
312,312,313,,466240.807,4311871.445,2458.643,,-105.38961965,38.95514756,2444.649,Global,0.017,0.014,0.019,0.022,1.734,m,FIX,RTK,2025-07-16 14:23:46.6 UTC-06:00,2025-07-16 14:23:49.6 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.378,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,6,0,4311870.0940000005,466242.41199999995,2455.228,POINT Z (466242.41199999995 4311870.0940000005 2455.228)
313,313,314,,466240.602,4311871.439,2458.614,,-105.38962201,38.9551475,2444.621,Global,0.011,0.013,0.013,0.017,1.734,m,FIX,RTK,2025-07-16 14:23:56.2 UTC-06:00,2025-07-16 14:23:59.2 UTC-06:00,16,2.0,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.362,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.088,466242.207,2455.199,POINT Z (466242.207 4311870.088 2455.199)
314,314,315,,466240.41,4311871.418,2458.55,,-105.38962422,38.9551473,2444.556,Global,0.015,0.015,0.017,0.021,1.734,m,FIX,RTK,2025-07-16 14:24:06.8 UTC-06:00,2025-07-16 14:24:09.8 UTC-06:00,16,1.9,2.4,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.393,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,6,0,4311870.067,466242.01499999996,2455.135,POINT Z (466242.01499999996 4311870.067 2455.135)
315,315,316,,466240.228,4311871.363,2458.332,,-105.38962633,38.9551468,2444.338,Global,0.01,0.01,0.017,0.014,1.734,m,FIX,RTK,2025-07-16 14:25:56.6 UTC-06:00,2025-07-16 14:25:59.6 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.439,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.012,466241.833,2454.917,POINT Z (466241.833 4311870.012 2454.917)
316,316,317,,466240.03,4311871.444,2458.113,,-105.38962861,38.95514752,2444.119,Global,0.011,0.013,0.02,0.017,1.734,m,FIX,RTK,2025-07-16 14:26:07.2 UTC-06:00,2025-07-16 14:26:10.2 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.368,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,6,0,4311870.093,466241.635,2454.698,POINT Z (466241.635 4311870.093 2454.698)
317,317,318,,466239.854,4311871.456,2458.057,,-105.38963064,38.95514762,2444.064,Global,0.014,0.015,0.017,0.02,1.734,m,FIX,RTK,2025-07-16 14:26:15.6 UTC-06:00,2025-07-16 14:26:18.6 UTC-06:00,16,1.6,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.338,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.105,466241.459,2454.642,POINT Z (466241.459 4311870.105 2454.642)
318,318,319,,466239.713,4311871.466,2457.974,,-105.38963227,38.95514771,2443.98,Global,0.01,0.011,0.017,0.015,1.734,m,FIX,RTK,2025-07-16 14:26:27.6 UTC-06:00,2025-07-16 14:26:30.6 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.331,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.115,466241.31799999997,2454.559,POINT Z (466241.31799999997 4311870.115 2454.559)
319,319,320,,466239.564,4311871.488,2457.918,,-105.38963399,38.9551479,2443.924,Global,0.01,0.01,0.018,0.015,1.734,m,FIX,RTK,2025-07-16 14:26:39.0 UTC-06:00,2025-07-16 14:26:42.0 UTC-06:00,16,1.6,2.0,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.308,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0,4311870.137,466241.169,2454.503,POINT Z (466241.169 4311870.137 2454.503)
320,320,321,,466239.442,4311871.508,2457.832,,-105.38963539,38.95514807,2443.838,Global,0.011,0.013,0.023,0.018,1.734,m,FIX,RTK,2025-07-16 14:26:47.8 UTC-06:00,2025-07-16 14:26:50.8 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.274,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,6,0,4311870.157000001,466241.04699999996,2454.417,POINT Z (466241.04699999996 4311870.157000001 2454.417)
321,321,322,,466239.271,4311871.438,2457.825,,-105.38963737,38.95514744,2443.832,Global,0.011,0.01,0.019,0.015,1.734,m,FIX,RTK,2025-07-16 14:26:57.2 UTC-06:00,2025-07-16 14:27:00.2 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.352,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,6,0,4311870.087,466240.876,2454.41,POINT Z (466240.876 4311870.087 2454.41)
322,322,323,,466238.978,4311871.469,2457.97,,-105.38964076,38.9551477,2443.976,Global,0.019,0.011,0.019,0.022,1.734,m,FIX,RTK,2025-07-16 14:27:06.0 UTC-06:00,2025-07-16 14:27:09.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.288,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,5,0,4311870.118,466240.583,2454.555,POINT Z (466240.583 4311870.118 2454.555)
323,323,324,,466238.628,4311871.506,2457.733,,-105.38964479,38.95514803,2443.74,Global,0.012,0.011,0.02,0.016,1.734,m,FIX,RTK,2025-07-16 14:27:18.6 UTC-06:00,2025-07-16 14:27:21.6 UTC-06:00,16,1.9,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.254,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,4,4,6,0,4311870.155,466240.233,2454.318,POINT Z (466240.233 4311870.155 2454.318)
324,324,325,,466238.411,4311871.478,2457.745,,-105.3896473,38.95514776,2443.751,Global,0.011,0.01,0.018,0.015,1.734,m,FIX,RTK,2025-07-16 14:27:26.4 UTC-06:00,2025-07-16 14:27:29.4 UTC-06:00,16,1.9,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.275,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,5,0,4311870.127,466240.016,2454.33,POINT Z (466240.016 4311870.127 2454.33)
325,325,326,,466238.203,4311871.502,2457.701,,-105.38964969,38.95514797,2443.707,Global,0.013,0.015,0.02,0.019,1.734,m,FIX,RTK,2025-07-16 14:27:43.0 UTC-06:00,2025-07-16 14:27:46.0 UTC-06:00,16,1.9,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.239,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,5,0,4311870.151000001,466239.80799999996,2454.286,POINT Z (466239.80799999996 4311870.151000001 2454.286)
326,326,327,,466238.016,4311871.435,2457.755,,-105.38965185,38.95514736,2443.761,Global,0.012,0.017,0.018,0.02,1.734,m,FIX,RTK,2025-07-16 14:27:54.2 UTC-06:00,2025-07-16 14:27:57.2 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.303,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0,4311870.084,466239.621,2454.34,POINT Z (466239.621 4311870.084 2454.34)
327,327,328,,466237.826,4311871.473,2457.701,,-105.38965405,38.95514769,2443.707,Global,0.012,0.012,0.021,0.017,1.734,m,FIX,RTK,2025-07-16 14:28:01.4 UTC-06:00,2025-07-16 14:28:04.4 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.259,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,5,0,4311870.122,466239.431,2454.286,POINT Z (466239.431 4311870.122 2454.286)
328,328,329,,466237.612,4311871.482,2457.737,,-105.38965652,38.95514777,2443.743,Global,0.011,0.026,0.017,0.028,1.734,m,FIX,RTK,2025-07-16 14:28:07.8 UTC-06:00,2025-07-16 14:28:10.8 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.251,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0,4311870.131,466239.217,2454.322,POINT Z (466239.217 4311870.131 2454.322)
329,329,330,,466237.408,4311871.445,2457.756,,-105.38965887,38.95514743,2443.762,Global,0.016,0.011,0.022,0.019,1.734,m,FIX,RTK,2025-07-16 14:28:17.0 UTC-06:00,2025-07-16 14:28:20.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.262,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0,4311870.0940000005,466239.013,2454.341,POINT Z (466239.013 4311870.0940000005 2454.341)
330,330,331,,466237.126,4311871.457,2457.719,,-105.38966212,38.95514752,2443.725,Global,0.011,0.012,0.017,0.016,1.734,m,FIX,RTK,2025-07-16 14:28:26.4 UTC-06:00,2025-07-16 14:28:29.4 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,175.249,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,5,0,4311870.106000001,466238.73099999997,2454.304,POINT Z (466238.73099999997 4311870.106000001 2454.304)
