Name,Code,Easting,Northing,OriginalElevation ,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,
29,,466238.035,4311871.04,2456.202,2456.202,,-105.3896516,38.9551438,2442.208,Global,0.01,0.01,0.015,0.015,1.934,m,FIX,RTK,2025-03-31 13:48:06.6 UTC-06:00,2025-03-31 13:48:09.6 UTC-06:00,16,1.8,2.1,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.23,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
30,,466237.816,4311871.033,2456.197,2456.197,,-105.3896541,38.95514373,2442.204,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,RTK,2025-03-31 13:48:18.4 UTC-06:00,2025-03-31 13:48:21.4 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.227,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
31,,466237.639,4311871.047,2456.153,2456.153,,-105.3896562,38.95514385,2442.159,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,RTK,2025-03-31 13:48:30.6 UTC-06:00,2025-03-31 13:48:33.6 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.21,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
32,,466237.412,4311871.065,2456.183,2456.183,,-105.3896588,38.95514401,2442.189,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,RTK,2025-03-31 13:48:46.0 UTC-06:00,2025-03-31 13:48:49.0 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.179,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
33,,466237.235,4311871.104,2456.191,2456.191,,-105.3896609,38.95514435,2442.197,Global,0.01,0.011,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 13:48:57.6 UTC-06:00,2025-03-31 13:49:00.6 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.134,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
34,,466237.025,4311871.125,2456.199,2456.199,,-105.3896633,38.95514452,2442.205,Global,0.01,0.01,0.015,0.015,1.934,m,FIX,RTK,2025-03-31 13:49:08.4 UTC-06:00,2025-03-31 13:49:11.4 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.1,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,4,5,6,0
35,,466236.818,4311871.18,2456.202,2456.202,,-105.3896657,38.95514501,2442.209,Global,0.014,0.012,0.016,0.018,1.934,m,FIX,RTK,2025-03-31 13:49:30.4 UTC-06:00,2025-03-31 13:49:33.4 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.033,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
36,,466236.632,4311871.123,2456.474,2456.474,,-105.3896678,38.95514449,2442.481,Global,0.011,0.011,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 13:49:47.6 UTC-06:00,2025-03-31 13:49:50.6 UTC-06:00,16,1.5,1.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.074,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,6,0
37,,466236.413,4311871.123,2456.181,2456.181,,-105.3896703,38.95514449,2442.187,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:50:06.0 UTC-06:00,2025-03-31 13:50:09.0 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.082,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
38,,466236.225,4311871.081,2456.164,2456.164,,-105.3896725,38.9551441,2442.17,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:50:18.2 UTC-06:00,2025-03-31 13:50:21.2 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.118,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
39,,466236.018,4311871.057,2456.163,2456.163,,-105.3896749,38.95514387,2442.169,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:50:28.8 UTC-06:00,2025-03-31 13:50:31.8 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.132,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
40,,466235.784,4311871.075,2456.141,2456.141,,-105.3896776,38.95514403,2442.147,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,RTK,2025-03-31 13:50:40.4 UTC-06:00,2025-03-31 13:50:43.4 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.113,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
41,,466235.585,4311871.087,2456.129,2456.129,,-105.3896799,38.95514413,2442.135,Global,0.01,0.012,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 13:50:52.6 UTC-06:00,2025-03-31 13:50:55.6 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.1,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,6,0
42,,466235.371,4311871.127,2456.119,2456.119,,-105.3896824,38.95514448,2442.125,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,RTK,2025-03-31 13:51:04.2 UTC-06:00,2025-03-31 13:51:07.2 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.05,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
43,,466235.2,4311871.11,2456.222,2456.222,,-105.3896843,38.95514433,2442.228,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,RTK,2025-03-31 13:51:42.0 UTC-06:00,2025-03-31 13:51:45.0 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.053,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
44,,466235.021,4311871.124,2456.183,2456.183,,-105.3896864,38.95514444,2442.19,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:51:55.0 UTC-06:00,2025-03-31 13:51:58.0 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.044,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
45,,466234.841,4311871.109,2456.141,2456.141,,-105.3896885,38.9551443,2442.147,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 13:52:10.0 UTC-06:00,2025-03-31 13:52:13.0 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.056,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
46,,466234.627,4311871.118,2456.13,2456.13,,-105.389691,38.95514438,2442.136,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,RTK,2025-03-31 13:52:20.2 UTC-06:00,2025-03-31 13:52:23.2 UTC-06:00,16,1.8,2.1,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.036,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
47,,466234.462,4311871.12,2456.124,2456.124,,-105.3896929,38.95514438,2442.13,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:52:30.6 UTC-06:00,2025-03-31 13:52:33.6 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.031,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
48,,466234.248,4311871.128,2456.068,2456.068,,-105.3896953,38.95514445,2442.074,Global,0.011,0.011,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 13:52:41.4 UTC-06:00,2025-03-31 13:52:44.4 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.019,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
49,,466234.073,4311871.148,2456.056,2456.056,,-105.3896974,38.95514462,2442.063,Global,0.012,0.01,0.013,0.016,1.934,m,FIX,RTK,2025-03-31 13:52:54.6 UTC-06:00,2025-03-31 13:52:57.6 UTC-06:00,16,1.8,2.1,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.002,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,6,0
50,,466233.843,4311871.215,2456.042,2456.042,,-105.3897,38.95514521,2442.049,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:53:06.8 UTC-06:00,2025-03-31 13:53:09.8 UTC-06:00,16,1.8,2.1,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.938,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
51,,466233.63,4311871.263,2456.018,2456.018,,-105.3897025,38.95514564,2442.024,Global,0.011,0.011,0.012,0.016,1.934,m,FIX,RTK,2025-03-31 13:53:18.4 UTC-06:00,2025-03-31 13:53:21.4 UTC-06:00,16,1.8,2.1,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.876,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
52,,466233.45,4311871.303,2455.979,2455.979,,-105.3897045,38.955146,2441.985,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,RTK,2025-03-31 13:53:30.4 UTC-06:00,2025-03-31 13:53:33.4 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.837,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
53,,466233.198,4311871.328,2455.944,2455.944,,-105.3897075,38.95514621,2441.95,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-03-31 13:53:43.4 UTC-06:00,2025-03-31 13:53:46.4 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.809,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,6,0
54,,466233.01,4311871.202,2455.888,2455.888,,-105.3897096,38.95514507,2441.895,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 13:54:00.8 UTC-06:00,2025-03-31 13:54:03.8 UTC-06:00,16,1.8,2.1,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.931,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
55,,466232.835,4311871.219,2455.834,2455.834,,-105.3897116,38.95514521,2441.84,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:54:17.4 UTC-06:00,2025-03-31 13:54:20.4 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.925,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
56,,466232.651,4311871.246,2455.83,2455.83,,-105.3897138,38.95514545,2441.836,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:54:29.2 UTC-06:00,2025-03-31 13:54:32.2 UTC-06:00,16,1.8,2.1,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.889,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
57,,466232.444,4311871.258,2455.809,2455.809,,-105.3897162,38.95514555,2441.816,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 13:54:42.6 UTC-06:00,2025-03-31 13:54:45.6 UTC-06:00,16,1.4,1.7,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.876,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
58,,466232.276,4311871.202,2455.761,2455.761,,-105.3897181,38.95514504,2441.767,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 13:54:59.8 UTC-06:00,2025-03-31 13:55:02.8 UTC-06:00,16,1.5,1.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.936,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
59,,466232.016,4311871.229,2455.748,2455.748,,-105.3897211,38.95514527,2441.755,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:55:15.6 UTC-06:00,2025-03-31 13:55:18.6 UTC-06:00,16,1.7,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.904,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
60,,466231.803,4311871.172,2455.628,2455.628,,-105.3897235,38.95514475,2441.634,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,RTK,2025-03-31 13:55:32.4 UTC-06:00,2025-03-31 13:55:35.4 UTC-06:00,16,1.7,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.973,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
61,,466231.659,4311870.987,2455.648,2455.648,,-105.3897252,38.95514308,2441.654,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 13:55:55.6 UTC-06:00,2025-03-31 13:55:58.6 UTC-06:00,16,1.7,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.156,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
62,,466231.43,4311871.013,2455.606,2455.606,,-105.3897278,38.9551433,2441.613,Global,0.012,0.01,0.013,0.016,1.934,m,FIX,RTK,2025-03-31 13:56:06.6 UTC-06:00,2025-03-31 13:56:09.6 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.135,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0
63,,466231.257,4311870.983,2455.516,2455.516,,-105.3897298,38.95514302,2441.522,Global,0.011,0.012,0.017,0.016,1.934,m,FIX,RTK,2025-03-31 13:56:23.4 UTC-06:00,2025-03-31 13:56:26.4 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.157,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0
64,,466231.022,4311871.086,2455.513,2455.513,,-105.3897326,38.95514395,2441.519,Global,0.01,0.01,0.015,0.015,1.934,m,FIX,RTK,2025-03-31 13:56:39.8 UTC-06:00,2025-03-31 13:56:42.8 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.057,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0
65,,466230.842,4311871.144,2455.472,2455.472,,-105.3897346,38.95514446,2441.478,Global,0.012,0.01,0.015,0.016,1.934,m,FIX,RTK,2025-03-31 13:56:52.6 UTC-06:00,2025-03-31 13:56:55.6 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.011,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,6,0
66,,466230.681,4311871.204,2455.437,2455.437,,-105.3897365,38.955145,2441.443,Global,0.011,0.012,0.013,0.016,1.934,m,FIX,RTK,2025-03-31 13:57:09.2 UTC-06:00,2025-03-31 13:57:12.2 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.954,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,6,0
67,,466230.448,4311871.239,2455.426,2455.426,,-105.3897392,38.95514531,2441.432,Global,0.01,0.011,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 13:57:30.2 UTC-06:00,2025-03-31 13:57:33.2 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.909,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,6,0
68,,466230.265,4311871.268,2455.441,2455.441,,-105.3897413,38.95514556,2441.447,Global,0.012,0.013,0.013,0.018,1.934,m,FIX,RTK,2025-03-31 13:57:58.2 UTC-06:00,2025-03-31 13:58:01.2 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.878,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,6,0
69,,466230.059,4311871.267,2455.551,2455.551,,-105.3897437,38.95514554,2441.557,Global,0.01,0.012,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 13:58:12.8 UTC-06:00,2025-03-31 13:58:15.8 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.883,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,6,0
70,,466229.828,4311871.278,2455.579,2455.579,,-105.3897464,38.95514563,2441.585,Global,0.01,0.011,0.018,0.015,1.934,m,FIX,RTK,2025-03-31 13:58:31.0 UTC-06:00,2025-03-31 13:58:34.0 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.856,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,6,0
71,,466229.675,4311871.209,2455.566,2455.566,,-105.3897481,38.955145,2441.573,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,RTK,2025-03-31 13:58:44.6 UTC-06:00,2025-03-31 13:58:47.6 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.929,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,6,0
72,,466229.437,4311871.294,2455.542,2455.542,,-105.3897509,38.95514576,2441.548,Global,0.011,0.011,0.012,0.016,1.934,m,FIX,RTK,2025-03-31 13:59:05.0 UTC-06:00,2025-03-31 13:59:08.0 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.847,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
73,,466229.292,4311871.345,2455.579,2455.579,,-105.3897525,38.95514621,2441.585,Global,0.01,0.011,0.019,0.015,1.934,m,FIX,RTK,2025-03-31 13:59:19.2 UTC-06:00,2025-03-31 13:59:22.2 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.799,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
74,,466229.057,4311871.408,2455.535,2455.535,,-105.3897552,38.95514677,2441.542,Global,0.01,0.011,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 13:59:30.8 UTC-06:00,2025-03-31 13:59:33.8 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.727,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
75,,466228.842,4311871.441,2455.577,2455.577,,-105.3897577,38.95514706,2441.583,Global,0.01,0.011,0.018,0.015,1.934,m,FIX,RTK,2025-03-31 13:59:41.2 UTC-06:00,2025-03-31 13:59:44.2 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.705,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
76,,466228.606,4311871.425,2455.524,2455.524,,-105.3897605,38.9551469,2441.531,Global,0.012,0.01,0.015,0.016,1.934,m,FIX,RTK,2025-03-31 13:59:54.6 UTC-06:00,2025-03-31 13:59:57.6 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.727,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
77,,466228.432,4311871.532,2455.509,2455.509,,-105.3897625,38.95514786,2441.515,Global,0.011,0.011,0.014,0.016,1.934,m,FIX,RTK,2025-03-31 14:00:11.2 UTC-06:00,2025-03-31 14:00:14.2 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.616,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,6,0
78,,466228.294,4311871.54,2455.543,2455.543,,-105.3897641,38.95514793,2441.549,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 14:00:25.6 UTC-06:00,2025-03-31 14:00:28.6 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.613,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,6,0
79,,466228.006,4311871.442,2455.514,2455.514,,-105.3897674,38.95514704,2441.521,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,RTK,2025-03-31 14:00:39.8 UTC-06:00,2025-03-31 14:00:42.8 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.709,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,6,0
80,,466227.842,4311871.552,2455.566,2455.566,,-105.3897693,38.95514802,2441.572,Global,0.01,0.011,0.014,0.015,1.934,m,FIX,RTK,2025-03-31 14:00:57.0 UTC-06:00,2025-03-31 14:01:00.0 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.595,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,6,0
81,,466227.651,4311871.506,2455.549,2455.549,,-105.3897715,38.9551476,2441.556,Global,0.01,0.014,0.014,0.017,1.934,m,FIX,RTK,2025-03-31 14:01:21.4 UTC-06:00,2025-03-31 14:01:24.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.662,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,6,0
82,,466227.426,4311871.557,2455.578,2455.578,,-105.3897741,38.95514805,2441.585,Global,0.01,0.013,0.014,0.016,1.934,m,FIX,RTK,2025-03-31 14:01:39.2 UTC-06:00,2025-03-31 14:01:42.2 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.585,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,6,0
83,,466227.231,4311871.569,2455.555,2455.555,,-105.3897763,38.95514815,2441.562,Global,0.01,0.01,0.015,0.015,1.934,m,FIX,RTK,2025-03-31 14:01:52.4 UTC-06:00,2025-03-31 14:01:55.4 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.588,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,6,0
84,,466227.013,4311871.662,2455.551,2455.551,,-105.3897789,38.95514898,2441.557,Global,0.011,0.012,0.015,0.016,1.934,m,FIX,RTK,2025-03-31 14:02:06.8 UTC-06:00,2025-03-31 14:02:09.8 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.499,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,6,0
85,,466226.834,4311871.534,2455.583,2455.583,,-105.3897809,38.95514782,2441.589,Global,0.01,0.011,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 14:02:27.8 UTC-06:00,2025-03-31 14:02:30.8 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.629,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
86,,466226.626,4311871.344,2455.621,2455.621,,-105.3897833,38.9551461,2441.627,Global,0.011,0.011,0.013,0.016,1.934,m,FIX,RTK,2025-03-31 14:02:42.0 UTC-06:00,2025-03-31 14:02:45.0 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.823,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
87,,466226.394,4311871.364,2455.56,2455.56,,-105.389786,38.95514628,2441.567,Global,0.012,0.012,0.014,0.017,1.934,m,FIX,RTK,2025-03-31 14:02:54.8 UTC-06:00,2025-03-31 14:02:57.8 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.805,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
88,,466226.245,4311871.346,2455.562,2455.562,,-105.3897877,38.95514611,2441.568,Global,0.012,0.011,0.018,0.016,1.934,m,FIX,RTK,2025-03-31 14:03:11.2 UTC-06:00,2025-03-31 14:03:14.2 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.839,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
89,,466226.04,4311871.352,2455.53,2455.53,,-105.3897901,38.95514615,2441.536,Global,0.011,0.01,0.014,0.015,1.934,m,FIX,RTK,2025-03-31 14:03:24.0 UTC-06:00,2025-03-31 14:03:27.0 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.834,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
90,,466225.841,4311871.356,2455.803,2455.803,,-105.3897924,38.95514618,2441.809,Global,0.012,0.012,0.016,0.017,1.934,m,FIX,RTK,2025-03-31 14:04:08.4 UTC-06:00,2025-03-31 14:04:11.4 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.807,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,6,6,0
91,,466225.603,4311871.269,2455.63,2455.63,,-105.3897951,38.95514538,2441.636,Global,0.012,0.01,0.013,0.016,1.934,m,FIX,RTK,2025-03-31 14:04:32.4 UTC-06:00,2025-03-31 14:04:35.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.926,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0
92,,466225.448,4311871.181,2455.636,2455.636,,-105.3897969,38.95514459,2441.643,Global,0.01,0.012,0.01,0.016,1.934,m,FIX,RTK,2025-03-31 14:05:01.2 UTC-06:00,2025-03-31 14:05:04.2 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.023,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
