siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO21,NI2418OW,"1989-12-19 15:51","1989-12-26 15:30",198912,-9.000,-9.000,<,-9.000,<,-9.000,<,-9.000,<,-9.000,<,-9.000,<,-9.000,<,-9.000,<,-9.000,0,-9,.000,1.270,1.270,"  ","vl          ",1990-05-16
CO21,NI2459OW,"1989-12-26 15:30","1990-01-02 14:55",198912,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.400,-7.000,.127,"t ","            ",1990-05-16
CO21,NI2702OW,"1990-01-02 14:55","1990-01-09 16:25",199001,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.900,.000,.000,"d ","            ",1990-05-16
CO21,NI2976OW,"1990-01-09 16:25","1990-01-16 18:25",199001,-9.000,-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1990-06-12
CO21,NI3211OW,"1990-01-16 18:25","1990-01-23 14:50",199001,5.570,3.900," ",.070," ",.013," ",.018," ",.050," ",.040," ",.850," ",.100," ",.160,0,-9,122.300,3.560,3.560,"w ","            ",1990-06-12
CO21,NI3426OW,"1990-01-23 14:50","1990-01-30 14:50",199001,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.700,.000,.000,"d ","            ",1990-06-12
CO21,NI3637OW,"1990-01-30 14:50","1990-02-06 15:10",199002,5.050,9.500," ",.150," ",.026," ",.020," ",.077," ",.100," ",2.450," ",.130," ",.350,0,-9,97.200,1.780,1.780,"w ","            ",1990-06-12
CO21,NI3754OW,"1990-02-06 15:10","1990-02-13 14:35",199002,-9.000,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1990-07-05
CO21,NI4171OW,"1990-02-13 14:35","1990-02-20 16:22",199002,5.770,3.000," ",.090," ",.015," ",.013," ",.035,<,.020," ",.490," ",.040," ",.180,0,-9,421.100,5.330,5.330,"w ","            ",1990-07-05
CO21,NI4255OW,"1990-02-20 16:27","1990-02-27 15:05",199002,-9.000,-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1990-07-05
CO21,NI4503OW,"1990-02-27 15:05","1990-03-06 15:36",199003,5.360,3.600," ",.050," ",.007," ",.005," ",.030," ",.100," ",.360," ",.060," ",.320,0,-9,1184.300,19.300,19.300,"w ","            ",1990-07-05
CO21,NI4564OW,"1990-03-06 15:36","1990-03-12 15:35",199003,5.430,3.600," ",.050," ",.004," ",.018," ",.052," ",.200," ",.480," ",.100," ",.260,0,-9,398.600,12.700,12.700,"w ","            ",1990-07-09
CO21,NI4756OW,"1990-03-12 15:35","1990-03-19 19:20",199003,5.580,5.500," ",.080," ",.015," ",.012," ",.057," ",.120," ",1.210," ",.110," ",.490,0,-9,166.300,3.560,3.560,"w ","            ",1990-08-21
CO21,NI5005OW,"1990-03-19 19:20","1990-03-27 14:40",199003,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1990-08-21
CO21,NI5186OW,"1990-03-27 14:40","1990-04-02 13:35",199003,4.510,22.200," ",.160," ",.022," ",.012," ",.049," ",.960," ",3.950," ",.090," ",1.360,0,-9,590.800,11.680,11.680,"w ","            ",1990-08-30
CO21,NI5521OW,"1990-04-02 13:35","1990-04-10 13:35",199004,4.970,11.300," ",.230," ",.040," ",.018," ",.030," ",.440," ",1.630," ",.080," ",1.300,0,-9,618.200,9.400,9.400,"w ","            ",1990-08-30
CO21,NI5660OW,"1990-04-10 13:35","1990-04-16 15:15",199004,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,12.600,.250,.250,"  ","c           ",1990-09-24
CO21,NI5908OW,"1990-04-16 15:15","1990-04-24 16:45",199004,5.810,9.600," ",.230," ",.030," ",.016," ",.066," ",.780," ",1.830," ",.140," ",1.280,0,-9,635.000,10.920,10.920,"w ","            ",1990-09-28
CO21,NI6094OW,"1990-04-24 16:46","1990-05-01 15:00",199004,5.130,5.500," ",.090," ",.011," ",.007," ",.016," ",.070," ",.830," ",.040," ",.270,0,-9,1514.000,26.160,26.160,"w ","            ",1990-09-24
CO21,NI6267OW,"1990-05-01 15:00","1990-05-08 15:15",199005,5.190,6.000," ",.100," ",.012," ",.023," ",.052," ",.160," ",.850," ",.100," ",.550,0,-9,351.900,5.840,5.840,"w ","            ",1990-09-24
CO21,NI6595OW,"1990-05-08 15:15","1990-05-15 14:15",199005,6.190,10.200," ",.740," ",.080," ",.035," ",.113," ",.460," ",1.780," ",.160," ",1.220,0,-9,749.600,10.920,10.920,"w ","            ",1990-10-30
CO21,NI6825OW,"1990-05-15 14:15","1990-05-22 13:50",199005,5.420,6.300," ",.250," ",.034," ",.013," ",.071," ",.160," ",1.220," ",.140," ",.610,0,-9,433.700,6.350,6.350,"w ","            ",1990-10-30
CO21,NI6864OW,"1990-05-22 13:50","1990-05-29 14:30",199005,6.090,13.400," ",.850," ",.081," ",.079," ",.134," ",.660," ",2.350," ",.230," ",1.690,0,-9,395.900,5.840,5.840,"w ","            ",1990-10-30
CO21,NI7121OW,"1990-05-29 14:30","1990-06-05 13:55",199006,4.980,9.500," ",.280," ",.026," ",.022," ",.038," ",.210," ",.830," ",.100," ",1.170,0,-9,1054.800,16.510,16.510,"w ","            ",1990-10-30
CO21,NI7330OW,"1990-06-05 13:55","1990-06-12 14:15",199006,5.640,11.500," ",.550," ",.069," ",.088," ",.102," ",.690," ",1.870," ",.150," ",1.490,0,-9,796.100,13.460,13.460,"w ","            ",1990-10-30
CO21,NI7526OW,"1990-06-12 14:15","1990-06-19 14:30",199006,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1990-11-12
CO21,NI7733OW,"1990-06-19 14:30","1990-06-26 14:20",199006,6.170,126.900," ",8.240," ",1.280," ",4.306," ",1.234," ",.230," ",18.160," ",1.860," ",18.270,0,-9,12.600,.760,.760,wa,"            ",1990-11-12
CO21,NI8057OW,"1990-06-26 14:20","1990-07-03 14:25",199006,4.510,30.000," ",.890," ",.147," ",.197," ",.109," ",.780," ",4.170," ",.230," ",3.380,0,-9,502.400,-9.990,7.400,"w ","            ",1990-11-12
CO21,NI8249OW,"1990-07-03 14:25","1990-07-10 14:35",199007,4.940,10.900," ",.080," ",.014," ",.019," ",.030," ",.440," ",1.430," ",.090," ",.890,0,-9,3846.300,50.800,50.800,"w ","            ",1990-11-12
CO21,NI8443OW,"1990-07-10 14:35","1990-07-17 15:00",199007,4.800,12.000," ",.140," ",.021," ",.035," ",.030," ",.440," ",1.460," ",.120," ",.990,0,-9,737.700,10.410,10.410,"w ","            ",1991-01-07
CO21,NI8612OW,"1990-07-17 15:00","1990-07-24 17:15",199007,4.940,11.300," ",.190," ",.029," ",.036," ",.020," ",.400," ",1.510," ",.120," ",.950,0,-9,1240.100,18.290,18.290,"w ","            ",1991-01-07
CO21,NI8798OW,"1990-07-24 17:20","1990-07-31 14:25",199007,4.800,16.300," ",.550," ",.084," ",.040," ",.149," ",.380," ",2.400," ",.220," ",1.610,0,-9,632.200,8.890,8.890,"w ","            ",1991-01-07
CO21,NI9089OW,"1990-07-31 14:25","1990-08-07 14:45",199008,4.460,22.700," ",.350," ",.054," ",.025," ",.058," ",.440," ",2.660," ",.190," ",1.840,0,-9,1281.600,18.030,18.030,"w ","            ",1991-01-07
CO21,NI9213OW,"1990-08-07 14:45","1990-08-14 14:30",199008,4.650,15.100," ",.310," ",.040," ",.039," ",.023," ",.270," ",1.680," ",.110," ",1.230,0,-9,1046.800,15.490,15.490,"w ","            ",1991-01-07
CO21,NI9463OW,"1990-08-14 14:30","1990-08-21 14:30",199008,4.850,9.500," ",.090," ",.020," ",.021," ",.028," ",.210," ",1.260," ",.060," ",.680,0,-9,527.800,7.620,7.620,"w ","            ",1991-01-22
CO21,NI9629OW,"1990-08-21 14:30","1990-08-28 14:35",199008,5.270,8.200," ",.200," ",.037," ",.022," ",.054," ",.220," ",1.240," ",.100," ",.890,0,-9,283.200,4.060,4.060,"w ","            ",1991-01-22
CO21,NI9841OW,"1990-08-28 14:35","1990-09-04 15:05",199008,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1991-01-22
CO21,NJ0144OW,"1990-09-04 15:05","1990-09-11 17:10",199009,4.530,17.500," ",.200," ",.027," ",.017," ",.024," ",.340," ",2.090," ",.120," ",1.180,0,-9,552.000,7.620,7.620,"w ","            ",1991-01-22
CO21,NJ0280OW,"1990-09-11 17:10","1990-09-18 14:50",199009,5.810,42.200," ",.150," ",.028," ",9.600," ",.052," ",.060," ",.450," ",9.180," ",.200,0,-9,93.100,1.270,1.270,"w ","            ",1991-02-18
CO21,NJ0558OW,"1990-09-18 14:50","1990-09-25 15:15",199009,4.930,9.200," ",.100," ",.017," ",.008," ",.024," ",.270," ",1.050," ",.100," ",.870,0,-9,949.200,14.220,14.220,"w ","            ",1991-02-18
CO21,NJ0686OW,"1990-09-25 15:15","1990-10-02 14:45",199009,4.720,13.200," ",.140," ",.018," ",.008," ",.021," ",.190," ",1.200," ",.060," ",.970,0,-9,1016.400,13.970,13.970,"w ","            ",1991-02-18
CO21,NJ0880OW,"1990-10-02 14:45","1990-10-09 14:45",199010,5.270,3.700," ",.030," ",.003,<,.003," ",.014," ",.060," ",.370," ",.030," ",.240,0,-9,1855.200,-9.990,27.326,"w ","            ",1991-02-18
CO21,NJ1104OW,"1990-10-09 14:45","1990-10-16 15:00",199010,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000,<,-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1991-03-13
CO21,NJ1340OW,"1990-10-16 15:00","1990-10-23 13:45",199010,5.330,4.400," ",.090," ",.017," ",.014," ",.015," ",.070," ",.460,<,.030," ",.230,0,-9,621.500,10.160,10.160,"w ","            ",1991-03-13
CO21,NJ1529OW,"1990-10-23 13:45","1990-10-30 14:05",199010,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1991-03-13
CO21,NJ1856OW,"1990-10-30 14:05","1990-11-06 20:35",199011,4.910,7.400," ",.030," ",.008," ",.003," ",.039," ",.130," ",.950," ",.030," ",.360,0,-9,710.100,12.190,12.190,"w ","            ",1991-03-13
CO21,NJ1931OW,"1990-11-06 20:35","1990-11-13 15:55",199011,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,8.400,.510,.510,"  ","v           ",1991-03-13
CO21,NJ2105OW,"1990-11-13 15:55","1990-11-20 16:40",199011,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1991-04-22
CO21,NJ2355OW,"1990-11-20 16:40","1990-11-27 15:00",199011,5.450,5.500," ",.200," ",.020," ",.023," ",.100," ",.140," ",1.310," ",.050," ",.270,0,-9,282.200,4.320,4.320,"w ","            ",1991-04-22
CO21,NJ2556OW,"1990-11-27 15:00","1990-12-04 15:10",199011,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,7.800,.250,.250,"  ","v           ",1991-04-22
CO21,NJ2797OW,"1990-12-04 15:10","1990-12-11 15:10",199012,6.540,11.500," ",.300," ",.059,<,.012," ",.293," ",.470," ",1.760," ",.510," ",.310,0,-9,22.700,.760,.760,wa,"            ",1991-04-22
CO21,NJ2963OW,"1990-12-11 15:10","1990-12-18 14:30",199012,5.790,10.200," ",.270," ",.053," ",.057," ",.269,<,.070," ",2.480," ",.320," ",.420,0,-9,26.600,.510,.510,wa,"            ",1991-05-17
CO21,NJ3289OW,"1990-12-18 14:30","1990-12-25 15:35",199012,5.770,5.200," ",.090," ",.027," ",.035," ",.247,<,.080," ",.960," ",.270," ",.390,0,-9,25.700,.510,.510,wa,"            ",1991-05-17
CO21,NJ3356OW,"1990-12-25 15:35","1991-01-01 14:20",199012,-9.000,-9.000,<,-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1991-05-17
CO21,NJ3554OW,"1991-01-01 14:20","1991-01-08 17:00",199101,-9.000,-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1991-05-28
CO21,NJ3803OW,"1991-01-08 17:01","1991-01-15 15:50",199101,5.450,21.200," ",.140," ",.041,<,.041," ",.401,<,.280," ",1.800," ",.830,<,.410,0,-9,7.600,-7.000,.127,wa,"            ",1991-06-20
CO21,NJ4060OW,"1991-01-15 15:50","1991-01-22 15:50",199101,4.990,6.700," ",.050," ",.012," ",.012," ",.047," ",.100," ",1.020," ",.070," ",.260,0,-9,532.600,7.870,7.870,"w ","            ",1991-06-20
CO21,NJ4227OW,"1991-01-22 15:50","1991-01-29 14:50",199101,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,5.500,.510,.510,"  ","v           ",1991-06-20
CO21,NJ4428OW,"1991-01-29 14:50","1991-02-05 15:00",199102,-9.000,-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1991-06-20
CO21,NJ4661OW,"1991-02-05 15:00","1991-02-12 14:45",199102,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1991-06-20
CO21,NJ4857OW,"1991-02-12 14:45","1991-02-19 15:20",199102,6.110,8.200," ",.190," ",.034," ",.020," ",.168," ",.270," ",1.040," ",.240," ",.470,0,-9,28.400,.510,.510,wa,"            ",1991-07-10
CO21,NJ5077OW,"1991-02-19 15:20","1991-02-26 15:00",199102,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4.800,.250,.250,"  ","v           ",1991-07-10
CO21,NJ5332OW,"1991-02-26 15:00","1991-03-05 14:50",199103,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,8.700,.250,.250,"  ","v           ",1991-07-10
CO21,NJ5494OW,"1991-03-05 14:50","1991-03-12 15:20",199103,5.270,3.400," ",.070," ",.009,<,.003," ",.016,<,.020," ",.500," ",.130," ",.150,0,-9,478.000,7.870,7.870,"w ","            ",1991-07-10
CO21,NJ5730OW,"1991-03-12 15:20","1991-03-19 15:00",199103,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.100,.760,.760,"  ","v           ",1991-08-08
CO21,NJ6025OW,"1991-03-19 15:00","1991-03-26 14:35",199103,5.970,6.200," ",.250," ",.032," ",.013," ",.056," ",.310," ",1.140," ",.090," ",.600,0,-9,343.000,5.330,5.330,"w ","            ",1991-08-08
CO21,NJ6241OW,"1991-03-26 14:35","1991-04-03 00:15",199103,5.830,7.400," ",.430," ",.062," ",.028," ",.096," ",.280," ",.970," ",.110," ",1.350,0,-9,1322.700,21.590,21.590,"w ","            ",1991-08-08
CO21,NJ6445OW,"1991-04-03 00:15","1991-04-09 14:25",199104,6.960,24.200," ",2.320," ",.189," ",.142," ",.297," ",.790," ",2.830," ",.120," ",1.880,0,-9,189.800,2.790,2.790,"w ","            ",1991-08-08
CO21,NJ6672OW,"1991-04-09 14:25","1991-04-16 13:15",199104,7.090,17.000," ",2.520," ",.141," ",.107," ",.204," ",.040," ",1.650," ",.160," ",.910,0,-9,484.300,6.860,6.860,"w ","            ",1991-09-23
CO21,NJ6763OW,"1991-04-16 13:15","1991-04-23 14:05",199104,4.940,8.100," ",.140," ",.015," ",.010," ",.033," ",.120," ",1.340," ",.060," ",.460,0,-9,805.800,12.190,12.190,"w ","            ",1991-09-23
CO21,NJ6982OW,"1991-04-23 14:05","1991-04-30 16:35",199104,5.040,8.400," ",.200," ",.025," ",.013," ",.052," ",.160," ",1.290," ",.050," ",.730,0,-9,313.100,4.060,4.060,"w ","            ",1991-10-31
CO21,NJ7197OW,"1991-04-30 16:35","1991-05-07 14:30",199105,5.230,5.700," ",.140," ",.014," ",.004," ",.022," ",.110," ",.740," ",.050," ",.540,0,-9,910.800,13.460,13.460,"w ","            ",1991-09-23
CO21,NJ7601OW,"1991-05-07 14:30","1991-05-14 13:55",199105,-9.000,-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1991-10-11
CO21,NJ7616OW,"1991-05-14 14:02","1991-05-21 13:30",199105,5.220,13.200," ",.710," ",.073," ",.027," ",.094," ",.380," ",2.380," ",.110," ",1.710,0,-9,460.200,6.860,6.860,"w ","            ",1991-10-11
CO21,NJ7864OW,"1991-05-21 13:30","1991-05-28 23:20",199105,5.260,7.600," ",.200," ",.024," ",.019," ",.052," ",.250," ",1.100," ",.080," ",.910,0,-9,1992.200,30.990,30.990,"w ","            ",1991-10-11
CO21,NJ8120OW,"1991-05-28 23:20","1991-06-04 14:00",199105,6.160,9.900," ",.570," ",.054," ",.065," ",.130," ",.490," ",1.270," ",.160," ",1.210,0,-9,1677.000,24.640,24.640,"w ","            ",1991-10-11
CO21,NJ8296OW,"1991-06-04 14:00","1991-06-11 14:05",199106,4.980,7.800," ",.170," ",.018," ",.017," ",.027," ",.090," ",.840," ",.070," ",.650,0,-9,3907.600,58.170,58.170,"w ","            ",1991-10-11
CO21,NJ8497OW,"1991-06-11 14:05","1991-06-18 15:30",199106,4.960,9.700," ",.220," ",.037," ",.163," ",.060," ",.090," ",1.080," ",.120," ",.990,0,-9,1530.400,23.880,23.880,"w ","            ",1991-11-08
CO21,NJ8660OW,"1991-06-18 15:30","1991-06-25 14:30",199106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,5.400,-7.000,.127,"t ","            ",1991-11-08
CO21,NJ8936OW,"1991-06-25 14:30","1991-07-02 14:35",199106,6.100,15.000," ",.730," ",.093," ",.111," ",.088," ",.050," ",1.550," ",.120," ",1.700,0,-9,354.600,5.330,5.330,"w ","            ",1991-11-08
CO21,NJ9131OW,"1991-07-02 14:35","1991-07-09 14:00",199107,5.410,9.700," ",.370," ",.058," ",.534," ",.128," ",.300," ",1.550," ",.160," ",.990,0,-9,1743.300,23.620,23.620,"w ","            ",1991-11-08
CO21,NJ9320OW,"1991-07-09 14:00","1991-07-16 13:30",199107,4.930,13.700," ",.140," ",.023," ",.021," ",.076," ",.470," ",2.140," ",.150," ",1.390,0,-9,497.300,7.620,7.620,"w ","            ",1991-12-09
CO21,NJ9572OW,"1991-07-16 13:30","1991-07-23 15:00",199107,4.820,11.300," ",.140," ",.014," ",.028," ",.016," ",.370," ",1.500," ",.070," ",.870,0,-9,2790.500,43.180,43.180,"w ","            ",1991-12-09
CO21,NJ9768OW,"1991-07-23 15:00","1991-07-30 16:15",199107,4.710,12.500," ",.090," ",.017," ",.016," ",.028," ",.210," ",1.540," ",.120," ",.820,0,-9,540.200,6.350,6.350,"w ","            ",1991-12-09
CO21,NJ9948OW,"1991-07-30 16:15","1991-08-06 14:00",199108,4.670,11.400," ",.090," ",.013," ",.011," ",.030," ",.140," ",1.250," ",.080," ",.630,0,-9,1632.600,24.130,24.130,"w ","            ",1991-12-09
CO21,NK0144OW,"1991-08-06 14:00","1991-08-13 14:15",199108,4.670,14.100," ",.220," ",.028," ",.030," ",.041," ",.170," ",1.720," ",.110," ",1.150,0,-9,771.300,11.680,11.680,"w ","            ",1992-01-06
CO21,NK0369OW,"1991-08-13 14:15","1991-08-20 14:30",199108,4.440,23.200," ",.310," ",.048," ",.042," ",.116," ",.360," ",3.130," ",.150," ",1.720,0,-9,421.700,6.100,6.100,"w ","            ",1992-01-06
CO21,NK0687OW,"1991-08-20 14:30","1991-08-27 17:35",199108,4.390,27.400," ",.500," ",.063," ",.036," ",.032," ",.390," ",3.600," ",.080," ",2.370,0,-9,356.600,5.080,5.080,"w ","            ",1992-01-06
CO21,NK0947OW,"1991-08-27 17:40","1991-09-03 13:45",199108,4.840,9.800," ",.130," ",.015," ",.023," ",.029," ",.240," ",1.020," ",.060," ",.870,0,-9,1741.400,25.910,25.910,"w ","            ",1992-01-06
CO21,NK1030OW,"1991-09-03 13:45","1991-09-10 15:00",199109,4.780,11.300," ",.120," ",.015," ",.016," ",.021," ",.230," ",1.070," ",.060," ",1.090,0,-9,881.500,13.970,13.970,"w ","            ",1992-02-06
CO21,NK1206OW,"1991-09-10 15:00","1991-09-17 13:45",199109,5.140,11.300," ",.460," ",.057," ",.080," ",.065," ",.350," ",1.970," ",.110," ",1.260,0,-9,206.600,2.790,2.790,"w ","            ",1992-02-06
CO21,NK1402OW,"1991-09-17 13:45","1991-09-24 15:15",199109,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1992-02-06
CO21,NK1841OW,"1991-09-24 15:15","1991-10-01 14:00",199109,5.170,20.300," ",.640," ",.090," ",.061," ",.115," ",.500," ",4.380," ",.280," ",2.410,0,-9,67.800,1.520,1.520,"w ","            ",1992-02-06
CO21,NK1830OW,"1991-10-01 14:00","1991-10-08 17:00",199110,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1992-02-06
CO21,NK2087OW,"1991-10-08 17:05","1991-10-15 15:10",199110,-9.000,-9.000,<,-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.250,.250,"  ","v           ",1992-03-13
CO21,NK2291OW,"1991-10-15 15:10","1991-10-22 14:35",199110,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1992-03-13
CO21,NK2520OW,"1991-10-22 14:35","1991-10-29 15:30",199110,4.970,8.400," ",.150," ",.020," ",.023," ",.093," ",.100," ",.840," ",.050," ",.730,0,-9,478.400,8.130,8.130,"w ","            ",1992-03-13
CO21,NK2686OW,"1991-10-29 15:30","1991-11-05 15:15",199111,5.050,5.500," ",.090," ",.014," ",.005," ",.072,<,.020," ",.990," ",.060," ",.150,0,-9,340.700,5.590,5.590,"w ","            ",1992-03-13
CO21,NK3009OW,"1991-11-05 15:15","1991-11-12 14:15",199111,5.050,6.800," ",.030," ",.009," ",.008," ",.023," ",.140," ",1.030," ",.050," ",.480,0,-9,443.200,7.620,7.620,"w ","            ",1992-04-13
CO21,NK3198OW,"1991-11-12 14:15","1991-11-19 18:15",199111,5.110,4.000," ",.010," ",.003,<,.003," ",.012,<,.020," ",.480,<,.030," ",.090,0,-9,1709.700,30.480,30.480,"w ","            ",1992-04-13
CO21,NK3352OW,"1991-11-19 18:15","1991-11-26 14:45",199111,5.460,4.200," ",.050," ",.007," ",.011," ",.057," ",.120," ",.850," ",.080," ",.270,0,-9,158.000,2.290,2.290,"w ","            ",1992-04-13
CO21,NK3509OW,"1991-11-26 14:45","1991-12-03 15:10",199111,4.990,10.900," ",.090," ",.010," ",.007," ",.119," ",.160," ",1.680," ",.170," ",.440,0,-9,44.400,1.520,1.520,"w ","            ",1992-04-13
CO21,NK3706OW,"1991-12-03 15:10","1991-12-10 15:00",199112,-9.000,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1992-05-04
CO21,NK3941OW,"1991-12-10 15:00","1991-12-17 15:15",199112,5.390,2.900," ",.030," ",.008," ",.004," ",.012,<,.020," ",.240,<,.030," ",.180,0,-9,256.400,3.810,3.810,"w ","            ",1992-05-04
CO21,NK4201OW,"1991-12-17 15:15","1991-12-24 15:00",199112,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1992-05-04
CO21,NK4355OW,"1991-12-24 15:00","1991-12-31 15:50",199112,-9.000,-9.000,<,-9.000,<,-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1992-05-04
CO21,NK4581OW,"1991-12-31 15:50","1992-01-07 19:10",199201,5.180,5.000," ",.100," ",.017," ",.014," ",.022," ",.030," ",.870," ",.040," ",.190,0,-9,261.800,4.060,4.060,"w ","            ",1992-05-04
CO21,NK4734OW,"1992-01-07 19:10","1992-01-14 15:15",199201,5.720,2.300," ",.040," ",.008," ",.015," ",.028," ",.030," ",.300," ",.040," ",.140,0,-9,116.100,2.790,2.790,"w ","            ",1992-05-28
CO21,NK4954OW,"1992-01-14 15:15","1992-01-21 15:00",199201,4.710,15.000," ",.200," ",.046," ",.042," ",.279,<,.080," ",2.420," ",.330," ",.460,0,-9,21.000,1.020,1.020,wa,"            ",1992-05-28
